images,labels
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30092.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30092.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30093.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30093.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30094.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30094.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30095.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30095.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30096.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30096.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30097.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30097.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30098.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30098.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30099.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30099.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30100.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30100.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30101.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30101.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30102.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30102.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30103.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30103.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30104.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30104.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30105.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30105.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30106.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30106.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30107.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30107.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30108.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30108.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30109.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30109.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30110.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30110.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30111.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30111.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30112.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30112.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30113.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30113.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30114.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30114.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30115.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30115.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30116.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30116.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30117.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30117.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30118.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30118.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30119.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30119.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30120.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30120.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30121.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30121.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30122.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30122.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30123.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30123.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30124.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30124.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30125.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30125.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30126.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30126.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30127.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30127.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30128.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30128.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30129.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30129.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30130.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30130.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30131.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30131.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30132.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30132.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30133.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30133.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30134.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30134.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30135.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30135.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30136.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30136.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30137.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30137.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30138.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30138.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30139.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30139.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30140.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30140.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30141.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30141.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30142.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30142.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30143.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30143.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30144.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30144.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30145.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30145.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30146.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30146.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30147.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30147.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30148.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30148.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30149.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30149.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30150.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30150.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30151.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30151.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30152.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30152.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30153.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30153.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30154.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30154.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30155.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30155.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30156.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30156.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30157.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30157.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30158.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30158.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30159.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30159.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30160.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30160.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30161.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30161.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30162.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30162.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30163.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30163.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30164.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30164.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30165.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30165.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30166.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30166.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30167.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30167.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30168.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30168.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30169.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30169.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30170.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30170.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30171.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30171.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30172.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30172.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30173.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30173.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30174.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30174.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30175.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30175.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30176.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30176.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30177.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30177.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30178.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30178.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30179.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30179.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30180.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30180.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30181.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30181.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30182.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30182.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30183.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30183.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30184.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30184.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30185.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30185.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30186.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30186.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30187.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30187.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30188.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30188.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30189.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30189.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30190.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30190.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30191.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30191.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30192.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30192.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30193.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30193.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30194.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30194.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30195.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30195.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30196.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30196.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30197.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30197.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30198.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30198.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30199.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30199.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30200.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30200.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30201.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30201.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30202.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30202.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30203.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30203.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30204.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30204.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30205.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30205.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30206.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30206.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30207.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30207.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30208.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30208.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30209.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30209.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30210.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30210.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30211.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30211.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30212.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30212.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30213.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30213.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30214.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30214.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30215.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30215.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30216.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30216.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30217.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30217.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30218.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30218.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30219.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30219.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30220.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30220.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30221.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30221.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30222.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30222.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30223.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30223.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30224.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30224.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30225.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30225.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30226.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30226.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30227.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30227.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30228.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30228.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30229.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30229.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30230.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30230.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30231.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30231.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30232.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30232.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30233.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30233.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30234.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30234.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30235.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30235.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30236.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30236.resaved.jpg,0
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Au_pla_30237.jpg,0
